instance,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
barthel/n210/gen_n210_m903_k3SAT_seed3555821415.cnf,210.0,903.0,199.0,892.0,0.055276382,0.012331839,0.0,0.22309417,0.488565022,0.604264198,0.0,1.0,0.825405622,0.01543029,0.088954083,0.015075377,0.025125628,0.259944242,0.0,0.0,0.933856502,0.0,0.01543029,0.2777309,0.005605381,0.032511211,2.668960233,0.25462571,0.173759435,0.0,0.733333333,3.391135576,0.007165874,0.425700106,0.001121076,0.016816143,2.369657159,0.470852018,0.029869076,0.269207616,0.011210762,0.060538117,0.0,0.02281365,0.261402721,0.00896861,0.044843049,3.040472094,0.114132539,0.258806722,0.06031746,0.261437908,2.393051033,0.0,5.3276,0.5488,45.5792,0.107476,46.0,39.0,52.0,1.09849,0.209287,0.864129,0.0529493,1.72,4.53596,0.497514,45.6476,0.108227,46.0,39.0,52.0,0.566566,0.41586,0.857284,0.0503675,2.72,0.388437018,0.765035172,1.14
barthel/n210/gen_n210_m903_k3SAT_seed862748622.cnf,210.0,903.0,203.0,897.0,0.034482759,0.006688963,0.0,0.226309922,0.493682646,0.586009279,0.0,1.0,0.70433094,0.014965045,0.062860575,0.014778325,0.019704433,0.161225164,0.0,0.0,0.962095875,0.0,0.014965045,0.272064,0.004459309,0.032329989,2.588569486,0.228890568,0.178472736,0.0,1.0,3.321460806,0.007045928,0.384079331,0.001114827,0.015607581,2.275504426,0.472686734,0.028425348,0.258995859,0.008918618,0.059085842,0.0,0.022527712,0.253238947,0.011148272,0.045707915,3.000612839,0.114809562,0.242051871,0.059379217,0.254545455,2.365871595,0.0,7.748,0.385113,46.2927,0.108978,46.0,40.0,53.0,1.07485,0.206571,0.858768,0.0553651,1.76,6.56006,0.367627,46.3377,0.108401,46.0,40.0,53.0,0.550169,0.417447,0.849422,0.0540188,2.72,0.365887192,0.719841109,1.1
barthel/n210/gen_n210_m903_k3SAT_seed3576518490.cnf,210.0,903.0,204.0,892.0,0.029411765,0.012331839,0.0,0.228699552,0.501121076,0.583114959,0.0,1.0,0.689350236,0.014843269,0.054507338,0.014705882,0.019607843,0.127815137,0.0,0.0,0.971973094,0.0,0.014843269,0.284827297,0.006726457,0.028026906,2.687007491,0.229795095,0.180284367,0.0,1.0,3.254481101,0.007600237,0.393673969,0.002242152,0.019058296,2.317450526,0.512331839,0.027862042,0.268346946,0.013452915,0.049327354,0.0,0.02209224,0.254005108,0.00896861,0.042600897,2.983539789,0.119177041,0.256926476,0.05802969,0.254545455,2.433211065,0.0,7.1285,0.396663,46.1925,0.108002,46.0,40.0,53.0,1.10122,0.20921,0.867756,0.0516191,1.74,6.06668,0.37498,46.2639,0.107099,46.0,40.0,53.0,0.554184,0.416429,0.858623,0.0499071,2.62,0.365476471,0.70012899,1.12
barthel/n210/gen_n210_m903_k3SAT_seed2527888016.cnf,210.0,903.0,201.0,894.0,0.044776119,0.010067114,0.0,0.224832215,0.495152871,0.609905826,0.0,1.0,0.847579603,0.015298229,0.085627924,0.014925373,0.019900498,0.266243931,0.0,0.0,0.925055928,0.0,0.015298229,0.309093769,0.007829978,0.031319911,2.715136311,0.243034118,0.185168006,0.0,1.0,3.313875915,0.007384776,0.415181958,0.001118568,0.016778523,2.369857954,0.485458613,0.029461195,0.288593278,0.013422819,0.059284116,0.0,0.023244699,0.260154557,0.008948546,0.043624161,3.075625617,0.111119378,0.256369144,0.056680162,0.222222222,2.379337494,0.0,4.215,0.639844,46.0989,0.109323,46.0,40.0,53.0,1.08463,0.21333,0.862479,0.0537748,1.72,3.91186,0.552702,46.1815,0.108363,46.0,40.0,53.0,0.579225,0.412855,0.86,0.0510254,2.66,0.386035489,0.933891983,1.16
barthel/n210/gen_n210_m903_k3SAT_seed3919912883.cnf,210.0,903.0,205.0,897.0,0.024390244,0.006688963,0.0,0.228539576,0.487736901,0.589016198,0.0,1.0,0.716853039,0.014840797,0.066204094,0.014634146,0.019512195,0.175383869,0.0,0.0,0.957636566,0.0,0.014840797,0.282341122,0.005574136,0.028985507,2.682932758,0.250407686,0.185813732,0.0,1.0,3.395741746,0.006732469,0.424571595,0.001114827,0.015607581,2.310582045,0.457079153,0.027919624,0.262780679,0.011148272,0.049052397,0.0,0.021727323,0.24334602,0.008918618,0.04793757,2.932595564,0.118522849,0.244070536,0.05179704,0.290909091,2.392737513,0.0,5.5007,0.514496,46.4033,0.107255,46.0,40.0,53.0,1.10279,0.212211,0.868871,0.0505474,1.74,4.75006,0.464647,46.5468,0.106674,47.0,40.0,53.0,0.5637,0.410805,0.86364,0.0484544,2.7,0.38331187,0.786042713,1.16
barthel/n210/gen_n210_m903_k3SAT_seed1250623881.cnf,210.0,903.0,203.0,896.0,0.034482759,0.0078125,0.0,0.2265625,0.498697917,0.578959488,0.0,1.0,0.712591889,0.014970751,0.06375114,0.014778325,0.019704433,0.164953191,0.0,0.0,0.9609375,0.0,0.014970751,0.286744765,0.004464286,0.03125,2.702680179,0.211742555,0.177195004,0.0,1.0,3.250199439,0.00713626,0.357793345,0.001116071,0.012276786,2.208650542,0.481026786,0.028171182,0.275057277,0.008928571,0.060267857,0.0,0.022852061,0.226688868,0.008928571,0.042410714,2.919525162,0.114700363,0.237666304,0.057142857,0.244444444,2.306759738,0.0,9.8896,0.295545,45.6181,0.109177,45.0,39.0,52.0,1.07803,0.205829,0.862551,0.0539419,1.76,8.35593,0.291382,45.567,0.108536,45.0,39.0,52.0,0.539434,0.422177,0.849387,0.0535039,2.72,0.359474384,0.690504733,1.08
barthel/n210/gen_n210_m903_k3SAT_seed3906320868.cnf,210.0,903.0,204.0,897.0,0.029411765,0.006688963,0.0,0.227424749,0.487588257,0.59207613,0.0,1.0,0.734864265,0.014929941,0.070302964,0.014705882,0.024509804,0.187489306,0.0,0.0,0.955406912,0.0,0.014929941,0.294193366,0.005574136,0.033444816,2.687404958,0.241718171,0.174099744,0.0,0.75,3.340365716,0.007279166,0.382856385,0.001114827,0.016722408,2.277833349,0.492753623,0.028428094,0.273533167,0.011148272,0.053511706,0.0,0.022318915,0.262618856,0.008918618,0.049052397,3.002760622,0.115761475,0.243942848,0.05179704,0.236363636,2.404558298,0.0,6.3718,0.487503,46.1723,0.107238,46.0,40.0,53.0,1.07839,0.213296,0.862495,0.0528333,1.76,5.40187,0.469214,46.2545,0.107285,46.0,40.0,53.0,0.544547,0.420408,0.85368,0.0513694,2.74,0.381514379,0.786517087,1.14
barthel/n210/gen_n210_m903_k3SAT_seed2090369458.cnf,210.0,903.0,208.0,902.0,0.009615385,0.001108647,0.0,0.23059867,0.503695492,0.577918554,0.0,1.0,0.620851283,0.014476377,0.034773841,0.014423077,0.019230769,0.060936426,0.0,0.0,0.988913525,0.0,0.014476377,0.263334849,0.006651885,0.032150776,2.540028892,0.235191294,0.17296495,0.0,0.733333333,3.228063762,0.007248849,0.385237984,0.0,0.017738359,2.272890298,0.5,0.027108562,0.257929165,0.013303769,0.059866962,0.0,0.0213937,0.232587411,0.009977827,0.043237251,2.887936181,0.119851545,0.26081021,0.065079365,0.303030303,2.427420882,0.0,7.9249,0.391018,47.2111,0.105478,47.0,41.0,54.0,1.07693,0.207631,0.862821,0.0524205,1.8,6.41753,0.387729,47.1117,0.107371,47.0,41.0,54.0,0.537333,0.413206,0.84926,0.0519167,2.62,0.373577244,0.694658623,1.1
barthel/n210/gen_n210_m903_k3SAT_seed2726955691.cnf,210.0,903.0,209.0,902.0,0.004784689,0.001108647,0.0,0.231707317,0.495934959,0.580517074,0.0,1.0,0.593281252,0.014391199,0.029174992,0.014354067,0.019138756,0.045436473,0.0,0.0,0.992239468,0.0,0.014391199,0.253208311,0.005543237,0.024390244,2.55816233,0.232655604,0.171123866,0.0,0.714285714,3.237716092,0.007134597,0.412579787,0.0,0.016629712,2.354701501,0.49556541,0.027074338,0.241788307,0.011086475,0.046563193,0.0,0.021074134,0.219993774,0.007760532,0.035476718,2.836378404,0.119482531,0.232645108,0.066532258,0.254545455,2.337384089,0.0,7.2361,0.412131,47.6041,0.107286,48.0,41.0,54.0,1.07569,0.207783,0.861394,0.0531916,1.8,5.97438,0.387775,47.4685,0.106482,47.0,41.0,54.0,0.539062,0.407724,0.85001,0.0521993,2.74,0.368950877,0.672853827,1.08
barthel/n210/gen_n210_m903_k3SAT_seed2814938700.cnf,210.0,903.0,204.0,897.0,0.029411765,0.006688963,0.0,0.227424749,0.491452991,0.600840484,0.0,1.0,0.782504728,0.014968195,0.073702536,0.014705882,0.019607843,0.208728217,0.0,0.0,0.946488294,0.0,0.014968195,0.296725295,0.005574136,0.033444816,2.703183781,0.244851021,0.172467992,0.0,1.0,3.360179025,0.007322885,0.404480366,0.001114827,0.015607581,2.345968785,0.496098105,0.028581109,0.2829815,0.010033445,0.05574136,0.0,0.022490427,0.252410801,0.008918618,0.044593088,3.008948123,0.115782676,0.251678072,0.054878049,0.236363636,2.389648444,0.0,7.7676,0.392129,45.6849,0.107983,46.0,39.0,52.0,1.08981,0.212522,0.864578,0.0532696,1.76,6.80626,0.370218,45.7025,0.109545,46.0,39.0,52.0,0.543594,0.423618,0.856086,0.0527391,2.74,0.363613399,0.868271202,1.1
barthel/n210/gen_n210_m903_k3SAT_seed832034019.cnf,210.0,903.0,203.0,896.0,0.034482759,0.0078125,0.0,0.2265625,0.508482143,0.584683233,0.0,1.0,0.776830983,0.015042224,0.075345607,0.014778325,0.024630542,0.211083545,0.0,0.0,0.947544643,0.0,0.015042224,0.296996006,0.005580357,0.027901786,2.715271142,0.249619768,0.165289468,0.0,0.75,3.284492797,0.0078125,0.40031153,0.002232143,0.018973214,2.36601536,0.518973214,0.028742963,0.27709206,0.008928571,0.052455357,0.0,0.022448481,0.260995229,0.010044643,0.045758929,3.020616078,0.114938046,0.251585495,0.055476529,0.242424242,2.389706675,0.0,8.8442,0.335282,45.1627,0.108582,45.0,39.0,51.0,1.08133,0.211104,0.863798,0.0527042,1.74,7.65205,0.323532,45.0594,0.109127,45.0,39.0,51.0,0.546072,0.42641,0.85341,0.0523662,2.68,0.360202956,0.65976312,1.08
barthel/n210/gen_n210_m903_k3SAT_seed4086115941.cnf,210.0,903.0,205.0,897.0,0.024390244,0.006688963,0.0,0.228539576,0.500185805,0.578635016,0.0,1.0,0.677898917,0.014764663,0.053314201,0.014634146,0.019512195,0.123277677,0.0,0.0,0.973244147,0.0,0.014764663,0.28864488,0.005574136,0.028985507,2.685293848,0.263748787,0.192875102,0.0,1.0,3.363340601,0.0074775,0.372900182,0.002229654,0.017837235,2.258708353,0.509476031,0.028028387,0.273924181,0.011148272,0.050167224,0.0,0.021600554,0.25193779,0.008918618,0.046822742,2.961827176,0.117745813,0.254313492,0.058693245,0.236363636,2.427325408,0.0,5.3603,0.468399,47.0084,0.106913,47.0,41.0,53.0,1.13548,0.20771,0.876246,0.0483385,1.72,4.77976,0.418566,47.1549,0.103969,47.0,41.0,53.0,0.583119,0.408052,0.872023,0.0451016,2.66,0.383081789,0.744352961,1.14
barthel/n210/gen_n210_m903_k3SAT_seed4006075830.cnf,210.0,903.0,201.0,894.0,0.044776119,0.010067114,0.0,0.224832215,0.490902312,0.602353303,0.0,1.0,0.825303741,0.015259274,0.084446131,0.014925373,0.024875622,0.24991214,0.0,0.0,0.935123043,0.0,0.015259274,0.284620952,0.006711409,0.030201342,2.695886013,0.260110833,0.181562464,0.0,1.0,3.33465856,0.007356951,0.393018893,0.001118568,0.014541387,2.327653584,0.485458613,0.029249725,0.269083727,0.012304251,0.05704698,0.0,0.022559044,0.265856098,0.006711409,0.044742729,3.049404338,0.116544677,0.266052037,0.05802969,0.333333333,2.423888127,0.0,4.8524,0.548373,45.8116,0.107244,46.0,40.0,52.0,1.10814,0.216729,0.869502,0.0511389,1.72,4.38609,0.481525,45.847,0.106852,46.0,40.0,52.0,0.57908,0.418687,0.866189,0.048793,2.6,0.385905638,0.926006593,1.16
barthel/n210/gen_n210_m903_k3SAT_seed2210409897.cnf,210.0,903.0,203.0,887.0,0.034482759,0.018038331,0.0,0.22886133,0.486283352,0.586000701,0.0,1.0,0.728486931,0.015000472,0.068147059,0.014778325,0.019704433,0.183813791,0.0,0.0,0.954904171,0.0,0.015000472,0.299937376,0.006764374,0.036076663,2.676533718,0.226819062,0.190637809,0.0,1.0,3.248234677,0.007336403,0.389887771,0.002254791,0.018038331,2.266108613,0.491544532,0.028312627,0.277323578,0.012401353,0.06313416,0.0,0.022565709,0.260029373,0.00789177,0.048478016,2.977031652,0.116756883,0.24078409,0.05602537,0.288888889,2.373988819,0.0,7.3106,0.436221,45.8568,0.106707,46.0,40.0,52.0,1.07749,0.215192,0.863276,0.0537524,1.74,6.19302,0.416227,45.7444,0.108466,46.0,39.0,52.0,0.546544,0.425265,0.853226,0.0520202,2.66,0.370943842,0.9316617,1.1
barthel/n210/gen_n210_m903_k3SAT_seed1547818438.cnf,210.0,903.0,205.0,897.0,0.024390244,0.006688963,0.0,0.228539576,0.500371609,0.591633482,0.0,1.0,0.746886854,0.014851674,0.067795163,0.014634146,0.019512195,0.182276069,0.0,0.0,0.955406912,0.0,0.014851674,0.278641201,0.006688963,0.028985507,2.670631728,0.254509966,0.191143512,0.0,0.714285714,3.377001968,0.00652038,0.405009872,0.001114827,0.013377926,2.207114528,0.444816054,0.028343802,0.266000915,0.012263099,0.051282051,0.0,0.021714895,0.25566888,0.008918618,0.046822742,2.981418641,0.11762321,0.249547903,0.055476529,0.254545455,2.401846326,0.0,4.8469,0.530124,47.05,0.106287,47.0,41.0,53.0,1.11251,0.20785,0.872484,0.0491375,1.74,4.1809,0.474681,46.9827,0.105647,47.0,41.0,53.0,0.579077,0.409195,0.866664,0.0472952,2.6,0.396834959,0.927450366,1.18
barthel/n210/gen_n210_m903_k3SAT_seed196207409.cnf,210.0,903.0,201.0,894.0,0.044776119,0.010067114,0.0,0.224832215,0.505406413,0.594349608,0.0,1.0,0.810983566,0.015259274,0.081581409,0.014925373,0.019900498,0.246109208,0.0,0.0,0.932885906,0.0,0.015259274,0.291029817,0.005592841,0.033557047,2.674556714,0.247689117,0.18090125,0.0,0.764705882,3.350608488,0.007462687,0.394493712,0.001118568,0.016778523,2.316732636,0.491051454,0.029205204,0.26981963,0.010067114,0.058165548,0.0,0.022809283,0.266769252,0.008948546,0.046979866,3.061177494,0.115588981,0.256328994,0.056478405,0.266666667,2.415379988,0.0,5.9895,0.462875,45.4744,0.107746,45.0,39.0,52.0,1.11422,0.212295,0.871777,0.0498126,1.72,5.20581,0.428373,45.3644,0.106685,45.0,39.0,52.0,0.573083,0.417559,0.864514,0.0482016,2.58,0.38636932,0.926006593,1.16
barthel/n210/gen_n210_m903_k3SAT_seed3877340932.cnf,210.0,903.0,201.0,892.0,0.044776119,0.012331839,0.0,0.225336323,0.482660688,0.584594269,0.0,1.0,0.76055751,0.0152656,0.083695369,0.014925373,0.024875622,0.252206828,0.0,0.0,0.932735426,0.0,0.0152656,0.277476708,0.005605381,0.033632287,2.664590075,0.262143399,0.184295474,0.0,1.0,3.410245564,0.00701091,0.428899819,0.002242152,0.016816143,2.329903584,0.458520179,0.029248377,0.263321178,0.011210762,0.058295964,0.0,0.02238382,0.252695962,0.00896861,0.049327354,2.991075164,0.116637109,0.258128158,0.053535354,0.252747253,2.407590532,0.02,6.9429,0.392037,45.2543,0.107379,45.0,39.0,52.0,1.10964,0.212239,0.871892,0.0502458,1.72,5.93602,0.369952,45.139,0.107401,45.0,39.0,51.0,0.566862,0.418736,0.861926,0.0488091,2.68,0.383324544,0.752748052,1.12
barthel/n210/gen_n210_m903_k3SAT_seed418978019.cnf,210.0,903.0,206.0,898.0,0.019417476,0.005567929,0.0,0.229398664,0.497030438,0.590815357,0.0,1.0,0.752145648,0.014817177,0.072963334,0.014563107,0.019417476,0.205344168,0.0,0.0,0.94766147,0.0,0.014817177,0.320388566,0.003340757,0.035634744,2.728302603,0.248641556,0.185077219,0.0,1.0,3.371104405,0.007395074,0.378491238,0.001113586,0.017817372,2.310089381,0.502227171,0.028066685,0.302765901,0.006681514,0.063474388,0.0,0.022331238,0.265874245,0.005567929,0.050111359,3.045478058,0.118106719,0.272204782,0.055072464,0.333333333,2.438935339,0.0,8.3695,0.340712,45.7844,0.107455,46.0,40.0,52.0,1.09746,0.208235,0.869955,0.0507719,1.74,7.22893,0.320653,45.7665,0.106686,46.0,40.0,52.0,0.54297,0.418987,0.859032,0.0495134,2.74,0.367557929,0.675992723,1.12
barthel/n210/gen_n210_m903_k3SAT_seed2473397791.cnf,210.0,903.0,204.0,897.0,0.029411765,0.006688963,0.0,0.227424749,0.502229654,0.590660217,0.0,1.0,0.768383493,0.014957265,0.077097767,0.014705882,0.024509804,0.20452715,0.0,0.0,0.95206243,0.0,0.014957265,0.292399277,0.004459309,0.028985507,2.714156447,0.237544009,0.183739926,0.0,1.0,3.31453289,0.006814655,0.400785045,0.0,0.013377926,2.270206289,0.45819398,0.028471812,0.28392926,0.006688963,0.053511706,0.0,0.022572454,0.249747642,0.00780379,0.042363434,2.994146522,0.114046647,0.255158227,0.055476529,0.305555556,2.364657889,0.0,7.676,0.407054,45.885,0.108498,46.0,40.0,52.0,1.07537,0.212747,0.86046,0.0543696,1.78,6.59314,0.380487,45.9182,0.108608,46.0,40.0,52.0,0.546905,0.4264,0.85145,0.0523745,2.78,0.371419608,0.67802939,1.12
barthel/n210/gen_n210_m903_k3SAT_seed3420558613.cnf,210.0,903.0,203.0,896.0,0.034482759,0.0078125,0.0,0.2265625,0.500037202,0.595828539,0.0,1.0,0.768781658,0.015014734,0.073473608,0.014778325,0.024630542,0.194751848,0.0,0.0,0.954241071,0.0,0.015014734,0.29235617,0.005580357,0.032366071,2.679236685,0.227300333,0.168045207,0.0,0.666666667,3.285260058,0.007334184,0.372398523,0.001116071,0.017857143,2.278505637,0.493303571,0.028622009,0.27996409,0.011160714,0.059151786,0.0,0.022762376,0.250655952,0.008928571,0.047991071,2.995846897,0.114551863,0.259214654,0.057692308,0.25,2.384382173,0.0,10.3891,0.265228,45.2515,0.106841,45.0,39.0,51.0,1.09673,0.205079,0.868024,0.0522874,1.74,8.75725,0.26548,45.3032,0.106979,45.0,39.0,51.0,0.546257,0.414544,0.854947,0.0511799,2.78,0.360887685,0.646947202,1.08
barthel/n220/gen_n220_m946_k3SAT_seed2163334659.cnf,220.0,946.0,215.0,941.0,0.023255814,0.005313496,0.0,0.22848034,0.501948282,0.582183015,0.0,1.0,0.730996845,0.014131429,0.063133721,0.013953488,0.018604651,0.162365238,0.0,0.0,0.961742827,0.0,0.014131429,0.297062633,0.006376196,0.02869288,2.681084307,0.256758481,0.184316335,0.0,1.0,3.328621496,0.006751847,0.416166873,0.0,0.019128587,2.333615821,0.480340064,0.026928305,0.278951711,0.011689692,0.053134963,0.0,0.020951325,0.247725315,0.007438895,0.040382572,2.974598102,0.114566184,0.251182611,0.060728745,0.254545455,2.358502993,0.0,6.3652,0.447442,48.9349,0.103816,49.0,43.0,56.0,1.08708,0.212571,0.867884,0.0494651,1.86,5.57463,0.444306,49.0152,0.105281,49.0,43.0,56.0,0.553464,0.431067,0.862753,0.112884,2.66,0.373392713,0.77733641,1.18
barthel/n220/gen_n220_m946_k3SAT_seed122071483.cnf,220.0,946.0,215.0,940.0,0.023255814,0.006382979,0.0,0.228723404,0.491134752,0.585196218,0.0,1.0,0.678247056,0.014087086,0.055148005,0.013953488,0.018604651,0.1302762,0.0,0.0,0.971276596,0.0,0.014087086,0.284033911,0.005319149,0.031914894,2.648870631,0.23747654,0.180970809,0.0,1.0,3.306863258,0.006882731,0.380297185,0.00212766,0.014893617,2.261854697,0.490425532,0.026719446,0.270856362,0.010638298,0.054255319,0.0,0.021084201,0.258722157,0.007446809,0.042553191,3.008915542,0.116016337,0.262834952,0.056097561,0.272727273,2.415238908,0.0,8.3834,0.333652,48.4996,0.104231,48.0,42.0,55.0,1.09667,0.205281,0.869036,0.0498028,1.84,7.08014,0.327338,48.5424,0.104329,48.0,42.0,55.0,0.543893,0.418823,0.859271,0.0488406,2.78,0.368943256,0.687328275,1.16
barthel/n220/gen_n220_m946_k3SAT_seed2997502133.cnf,220.0,946.0,217.0,934.0,0.013824885,0.012847966,0.0,0.232334047,0.488579586,0.579950431,0.0,1.0,0.606923959,0.013874224,0.034183826,0.013824885,0.01843318,0.05922397,0.0,0.0,0.989293362,0.0,0.013874224,0.27424549,0.002141328,0.025695931,2.650428502,0.263455013,0.178455792,0.0,1.0,3.213621746,0.007183809,0.396352505,0.001070664,0.014989293,2.357439482,0.518201285,0.026130118,0.261851726,0.004282655,0.04496788,0.0,0.020246321,0.233452445,0.00856531,0.035331906,2.886572862,0.118447899,0.252439162,0.0625,0.252747253,2.371493602,0.0,5.8736,0.511353,49.2409,0.104511,49.0,43.0,56.0,1.09416,0.213566,0.868593,0.0496415,1.86,5.1301,0.456558,49.2012,0.103797,49.0,43.0,56.0,0.543683,0.414415,0.862852,0.0475115,2.7,0.374194777,0.931462328,1.16
barthel/n220/gen_n220_m946_k3SAT_seed1552099922.cnf,220.0,946.0,216.0,941.0,0.018518519,0.005313496,0.0,0.229543039,0.489018774,0.58410476,0.0,1.0,0.61983196,0.013972527,0.044130831,0.013888889,0.018518519,0.090413298,0.0,0.0,0.981934113,0.0,0.013972527,0.284070925,0.005313496,0.029755579,2.667430169,0.236120719,0.171129946,0.0,0.789473684,3.262331096,0.006627111,0.411002157,0.001062699,0.01487779,2.279904034,0.476089267,0.026410044,0.263338765,0.010626993,0.051009564,0.0,0.020888082,0.24482176,0.007438895,0.038257173,2.95353112,0.116779381,0.246064671,0.062388592,0.290909091,2.382028183,0.0,8.1394,0.389748,48.785,0.105096,49.0,42.0,55.0,1.07345,0.211423,0.861843,0.0524936,1.86,6.8588,0.367593,48.8475,0.106627,49.0,42.0,56.0,0.523719,0.409558,0.85179,0.0506524,2.56,0.361591667,0.759848766,1.14
barthel/n220/gen_n220_m946_k3SAT_seed2584484727.cnf,220.0,946.0,214.0,940.0,0.028037383,0.006382979,0.0,0.227659574,0.493439716,0.590726609,0.0,1.0,0.746126805,0.014252336,0.080488937,0.014018692,0.023364486,0.197431804,0.0,0.0,0.956382979,0.0,0.014252336,0.309077331,0.005319149,0.039361702,2.704780593,0.240479869,0.167527999,0.0,0.666666667,3.369255547,0.007148538,0.40884448,0.0,0.018085106,2.351120344,0.50212766,0.027142573,0.294248425,0.010638298,0.076595745,0.0,0.021720235,0.29299633,0.009574468,0.05106383,3.066719254,0.11619343,0.248072936,0.049953747,0.257575758,2.441461006,0.02,5.699,0.473303,49.308,0.103996,49.0,43.0,56.0,1.08021,0.204369,0.864878,0.0511427,1.86,4.95284,0.439167,49.263,0.104855,49.0,43.0,56.0,0.556084,0.4026,0.858807,0.05109,2.66,0.37048162,0.78096881,1.16
barthel/n220/gen_n220_m946_k3SAT_seed2148158613.cnf,220.0,946.0,217.0,943.0,0.013824885,0.003181336,0.0,0.230116649,0.504418522,0.579663311,0.0,1.0,0.641977338,0.013912848,0.045323105,0.013824885,0.01843318,0.094468299,0.0,0.0,0.980911983,0.0,0.013912848,0.259890922,0.006362672,0.022269353,2.587874034,0.250355555,0.17528649,0.0,1.0,3.302759128,0.006587467,0.373834248,0.001060445,0.014846235,2.198268842,0.476139979,0.026506248,0.250788836,0.012725345,0.043478261,0.0,0.020378994,0.233798935,0.006362672,0.036055143,2.90310926,0.118388619,0.246653164,0.068181818,0.285714286,2.392955616,0.02,6.5079,0.489032,49.438,0.103694,49.0,43.0,56.0,1.07033,0.21175,0.862537,0.0518535,1.9,5.52018,0.45019,49.4428,0.105624,49.0,43.0,56.0,0.529371,0.416786,0.854973,0.051277,2.72,0.373932412,0.793215107,1.14
barthel/n220/gen_n220_m946_k3SAT_seed385204719.cnf,220.0,946.0,213.0,937.0,0.03286385,0.009605123,0.0,0.227321238,0.48979011,0.597903958,0.0,1.0,0.778786167,0.014340042,0.075797753,0.014084507,0.023474178,0.21352886,0.0,0.0,0.946638207,0.0,0.014340042,0.302992433,0.006403415,0.037353255,2.682319787,0.223038543,0.155105872,0.0,0.714285714,3.208135241,0.006739118,0.408884081,0.001067236,0.016008538,2.295605916,0.473852721,0.027166915,0.285180682,0.011739594,0.066168623,0.0,0.022094174,0.273038375,0.010672359,0.050160085,3.065691726,0.114442278,0.250179403,0.050505051,0.254545455,2.42716274,0.02,7.4655,0.431543,47.7493,0.106901,48.0,41.0,54.0,1.05164,0.214307,0.856387,0.0548341,1.88,6.4641,0.405561,47.9054,0.105906,48.0,42.0,54.0,0.526841,0.420546,0.849051,0.052054,2.72,0.366969327,0.747091516,1.16
barthel/n220/gen_n220_m946_k3SAT_seed3935451372.cnf,220.0,946.0,216.0,942.0,0.018518519,0.004246285,0.0,0.229299363,0.487084218,0.587746842,0.0,1.0,0.677229571,0.014011756,0.053107695,0.013888889,0.018518519,0.12249843,0.0,0.0,0.973460722,0.0,0.014011756,0.251617375,0.006369427,0.025477707,2.566556582,0.243628706,0.174267741,0.0,0.714285714,3.354112273,0.006757687,0.379125396,0.001061571,0.013800425,2.277013202,0.485138004,0.026912794,0.240612079,0.011677282,0.045647558,0.0,0.020456092,0.241081809,0.007430998,0.036093418,2.933343711,0.116284211,0.250978711,0.062184874,0.285714286,2.371344619,0.0,6.9321,0.431768,49.1149,0.10368,49.0,43.0,56.0,1.07594,0.210645,0.863848,0.0514178,1.88,5.97122,0.395893,49.0979,0.102471,49.0,43.0,56.0,0.541446,0.416004,0.856579,0.0480966,2.68,0.378455401,0.931145024,1.18
